,company_id,name,company_domain_name,company_owner,city,telefone,country/region,sistema_de_ensino,state/region,associated_deals,associated_company_id,associated_company
158,5285524209,COLÉGIO FATO,https://colegiofato.com/,,Cuiabá,-,,COC (Arco),MT,2.0,,
159,5284588291,COLÉGIO FUTURO PRADÓPOLIS,https://www.coc.com.br/nossas-escolas/colegio-futuro-pradopolis,,Pradópolis,-,,COC (Arco),SP,,,
160,5285615682,COLÉGIO GALILEU COC,https://www.coc.com.br/nossas-escolas/colegio-galileu-coc,,Santa Cruz das Palmeiras,(19) 3672-4661,,COC (Arco),SP,1.0,,
161,5285515714,COLÉGIO GARDNER,http://colegiogardner.com.br/,,São José,(48) 3259-0167,,COC (Arco),SC,1.0,,
162,5285541971,COLÉGIO GÊNESIS,https://pt-br.facebook.com/colegiogenesiscoc/,,Itajubá,(35) 3622-4331,,COC (Arco),MG,1.0,,
163,5285538218,COLÉGIO GENESIS RESENDE,https://www.educamaisbrasil.com.br/escolas/colegio-genesis-de-resende,,Resende,-,,COC (Arco),RJ,1.0,,
164,5285540102,COLÉGIO GENIUS,https://pt-br.facebook.com/campinascolegiogenius,,Campinas,(19) 3009-5500,,COC (Arco),SP,,,
165,5285533393,COLÉGIO GERAÇÃO VALPARAÍSO,https://erp.education1.com.br/gv/resp20,,Valparaíso,(18) 3401-1065,,COC (Arco),SP,1.0,,
166,5285546866,COLÉGIO GIRASSOL,https://pt-br.facebook.com/girassol.coc/,,Avanhandava,(18) 3651-1314,,COC (Arco),SP,1.0,,
167,5285548999,COLÉGIO JEAN PIAGET COC,http://cocpiaget.com.br/,,Ourinhos,(14) 3326-7701,,COC (Arco),SP,1.0,,
168,5285538227,COLÉGIO JOSÉ CORREIA VIANNA,https://www.coc.com.br/nossas-escolas/colegio-jose-correia-vianna,,União dos Palmares,(82) 3281-1134,,COC (Arco),AL,1.0,,
169,5285552703,COLÉGIO JP,http://www.jpcentro.com.br/,,Presidente Prudente,(18) 3906-3296,,COC (Arco),SP,1.0,,
170,5285536881,ESCOLA COC ITAPOÁ,https://www.coc.com.br/nossas-escolas/colegio-excelencia-educacional-itapoa,Karen Bustamante,Itapoá,(47) 3443-2279,,COC (Arco),SC,1.0,,
171,5285627633,COC CUBATÃO EVOLUÇÃO,http://coccubatao.com.br/,,Cubatão,(13) 3372-5506,,COC (Arco),SP,,,
172,5285518783,COC JACUNDÁ,https://www.coc.com.br/nossas-escolas/colegio-inovar,,Jacundá,-,,COC (Arco),PA,1.0,,
173,5285546864,COLÉGIO ÍCONE,https://colegioicone.com.br/,,Montes Claros,(38) 3212-1168,,COC (Arco),MG,1.0,,
174,5285518777,COLÉGIO IMPACTO BRASÍLIA,https://www.coc.com.br/nossas-escolas/colegio-impacto-brasilia,,Praça Interna,(61) 3011-5054,,COC (Arco),DF,1.0,,
175,5285538212,COLÉGIO IMPACTO PORANGATU,https://impactoporangatu.com.br/,,Centro,(62) 3362-1465,,COC (Arco),GO,1.0,,
176,5285553997,COLÉGIO INTEGRADO JEAN PIAGET,https://www.coc.com.br/nossas-escolas/colegio-integrado-jean-piaget,,Jacutinga,(35) 3443-2031,,COC (Arco),MG,,,
177,5285554001,COLÉGIO INTEGRADO SÃO FRANCISCO,http://sfrancisco.com.br/,,Mogi Guaçu,(19) 3841-6405,,COC (Arco),SP,1.0,,
178,5285520252,COLÉGIO INTERATIVO - COIN,https://www.colegiocoin.com.br/,,Pindamonhangaba,(12) 3645-5010,,COC (Arco),SP,1.0,,
179,5285549000,COLÉGIO INTERATIVO CATANDUVA,https://pt-br.facebook.com/coccatanduva/,,Catanduva,-,,COC (Arco),SP,1.0,,
180,5285533385,COLÉGIO INTERATIVO DE CRUZEIRO,https://www.educamaisbrasil.com.br/escolas/colegio-interativo-de-cruzeiro-coc-sistema-de-ensino,,Cruzeiro,(12) 3966-1187,,COC (Arco),SP,,,
181,5285528549,COLÉGIO IREI,http://www.ireieducar.com.br/,,São Paulo,-,,COC (Arco),SP,,,
182,5285545161,COLÉGIO LANTAGI,https://lantagi.com.br/,,Registro,(13) 3821-2163,,COC (Arco),SP,1.0,,
183,5285549003,COLÉGIO LE PERINI,https://www.leperini.com.br/,Karen Bustamante,Indaiatuba,(19) 3875-4731,,COC (Arco),SP,1.0,,
184,5285533400,COLÉGIO LEONARDO DA VINCI,https://pt-br.facebook.com/davincipatos,,Patos de Minas,(34) 3826-8300,,COC (Arco),MG,1.0,,
185,5285545148,COLÉGIO LITTERATUS,http://www.litteratus.com.br/,,Itatiba,(11) 98496-1004,,COC (Arco),SP,1.0,,
186,5285533391,COLÉGIO LUMINAR,https://www.coc.com.br/nossas-escolas/colegio-luminar,,Jaguarari,(74) 99932-7555,,COC (Arco),BA,,,
187,5285515708,COLÉGIO MALTA,https://pt-br.facebook.com/Col%C3%A9gio-Malta-2167564579937444/,Karen Bustamante,Lagoa da Prata,(37) 3261-5849,,COC (Arco),MG,1.0,,
188,5285627622,COLÉGIO MARCELINO BERALDO,https://www.coc.com.br/nossas-escolas/colegio-marcelino-beraldo,,Campina Grande do Sul,(41) 3679-1580,,COC (Arco),PR,1.0,,
189,5285552696,COLÉGIO JR,http://colegiojr.com.br/,,Santa Maria da Vitória,(77) 3483-2610,,COC (Arco),BA,1.0,,
190,5284588289,COLÉGIO KOLPING,https://www.coc.com.br/nossas-escolas/colegio-kolping,,Ribeira do Pombal,(75) 3276-3013,,COC (Arco),BA,1.0,,
191,5285541962,COLÉGIO LA SALLE DE BOTUCATU,https://lasalle.edu.br/botucatu,Karen Bustamante,Botucatu,(14) 3811-2700,,COC (Arco),SP,1.0,,
192,5285636020,COLÉGIO MASTERBABY VOTORANTIM,http://www.colegiomasterbaby.com.br/,,Votorantim,-,,COC (Arco),SP,1.0,,
193,5285629505,COLÉGIO MB,https://www.coc.com.br/nossas-escolas/colegio-mb,,Santo André,(11) 4453-8447,,COC (Arco),SP,1.0,,
194,5285545150,COLÉGIO MEDIANEIRA,http://www.sibmedianeira.com.br/,,Barra do Piraí,(24) 2442-0026,,COC (Arco),RJ,1.0,,
195,5285627628,COLÉGIO MEIRELLES LEME,https://www.coc.com.br/nossas-escolas/colegio-meirelles-leme,Karen Bustamante,São Paulo,(11) 3714-5684,,COC (Arco),SP,1.0,,
196,5285528534,COLÉGIO MEU CAMINHO,https://www.coc.com.br/nossas-escolas/colegio-meu-caminho,,Espírito Santo do Pinhal,(19) 3651-6248,,COC (Arco),SP,1.0,,
197,5285546860,COLÉGIO MILLENIUM,https://www.coc.com.br/nossas-escolas/colegio-millenium,,Conceição do Jacuípe,(75) 3243-2288,,COC (Arco),BA,,,
198,5285552701,COLÉGIO MONTEIRO LOBATO,https://www.coc.com.br/nossas-escolas/colegio-monteiro-lobato,,Santa Helena de Goiás,(64) 3641-6425,,COC (Arco),GO,1.0,,
199,5285518778,COLÉGIO MONTEIRO LOBATO JAGUAQUARA,https://www.coc.com.br/nossas-escolas/colegio-monteiro-lobato-jaguaquara,,Jaguaquara,-,,COC (Arco),BA,1.0,,
200,5285528547,COLÉGIO MONTEIRO LOBATO NAZARÉ,https://www.coc.com.br/nossas-escolas/colegio-monteiro-lobato-nazare,,Nazaré,(75) 3636-1565,,COC (Arco),BA,1.0,,
201,5285615675,COLÉGIO MONTEIRO LOBATO PATROCÍNIO,https://pt-br.facebook.com/colegiomonteirolobatopatrociniomg,Karen Bustamante,Patrocínio,(34) 3831-4745,,COC (Arco),MG,1.0,,
202,5285534738,COLÉGIO MONTEIRO LOBATO PERUÍBE,https://colegiomlobatococ.com.br/,,Peruíbe,(13) 3455-7560,,COC (Arco),SP,1.0,,
203,5285517348,COLÉGIO MORAES,https://colegiomoraes.com.br/,,Americana,(19) 3468-7373,,COC (Arco),SP,1.0,,
204,5285520257,COLÉGIO MORAES GUALBERTO,https://www.coc.com.br/nossas-escolas/colegio-moraes-gualberto,,Planaltina,(61) 3637-1490,,COC (Arco),GO,1.0,,
205,5285518774,COLÉGIO N. SRA. DE LOURDES,http://www.cnsl.com.br/,,Farroupilha,(54) 3906-8000,,COC (Arco),RS,,,
206,5285538214,COLÉGIO MASTER BESSA,http://colegiomasterbessa.com.br/,,João Pessoa,(83) 3021-1222,,COC (Arco),PB,1.0,,
207,5285540089,COLÉGIO NAHIM AHMAD,https://colegioahmad.com.br/,,Guarulhos,(11) 2440-1800,,COC (Arco),SP,1.0,,
208,5285534736,COLÉGIO NASCIMENTO,http://www.colegionascimento.com.br/,,São Vicente,(13) 3561-5642,,COC (Arco),SP,,,
209,5285615676,COLÉGIO NOSSA SENHORA APARECIDA,https://pt-br.facebook.com/cnsadf,,Santa Maria,(61) 3395-1952,,COC (Arco),DF,,,
210,5285520247,COLÉGIO NOSSA SENHORA DA GLORIA,http://www.colegionsgloria.com.br/,,Francisco Beltrão,(46) 3520-5300,,COC (Arco),PR,1.0,,
211,5285540099,COLÉGIO NOSSA SENHORA DAS MERCÊS,https://www.coc.com.br/nossas-escolas/colegio-nossa-senhora-das-merces,,São Raimundo Nonato,(89) 3582-1683,,COC (Arco),PI,,,
212,5285550538,COLÉGIO NOSSA SENHORA DO CARMO,http://www.nscituverava.com.br/,,Ituverava,(16) 3729-9000,,COC (Arco),SP,,,
213,5285546873,COLÉGIO NOVA ESTRELA GUIA,http://www.escolanovaestrelaguia.com.br/,,Itaquera,(11) 2944-4301,,COC (Arco),SP,1.0,,
214,5285627630,COLÉGIO NOVO IDEAL,http://www.colegionovoideal.com.br/,,São Paulo,(11) 2640-7206,,COC (Arco),SP,1.0,,
215,5285531186,COLÉGIO NUNILA MACHADO,https://www.coc.com.br/nossas-escolas/colegio-nunila-machado,,São Miguel dos Campos,(82) 3271-1779,,COC (Arco),AL,1.0,,
216,5285545155,COLÉGIO OLIMPUS,http://www.colegioolimpus.com.br/,,Arapongas,(43) 3172-4900,,COC (Arco),PR,1.0,,
217,5285636024,COLÉGIO ÔMEGA,https://www.coc.com.br/nossas-escolas/colegio-omega,,Coromandel,(34) 3841-1584,,COC (Arco),MG,,,
218,5285522192,COLÉGIO PALLAS ATHENA,https://pt-br.facebook.com/ColegioPallasAthena,,Guapiaçu,(17) 3267-1097,,COC (Arco),SP,1.0,,
219,5284588276,COLÉGIO PAULA FRASSINETTI,https://colegiopaulafrassinetti.com.br/,,São Sebastião do Paraíso,(35) 3531-1797,,COC (Arco),MG,1.0,,
220,5285548996,COLÉGIO PAULÍNIA,https://www.coc.com.br/nossas-escolas/colegio-paulinia,,Paulínia,-,,COC (Arco),SP,,,
221,5285550548,COLÉGIO PEQUENO PRÍNCIPE - EM,https://colegiopeqprincipe.com.br/,,Taquaritinga,(16) 3253-1627,,COC (Arco),SP,,,
222,5285541974,COLÉGIO FEC,https://www.facebook.com/feccoxim/,,Coxim,(67) 3291-4691,,COC (Arco),MS,1.0,,
223,5285552693,COLÉGIO OMEGA GOIÁS,http://www.colegiomegapls.com.br/,,Palmeiras de Goiás,(64) 3571-1556,,COC (Arco),GO,,,
224,5285534739,COLÉGIO OPÇÃO,https://copcao.com.br/,,Niterói,(21) 2625-5839,,COC (Arco),RJ,,,
225,5285666090,COLEGIO OPCAO,http://colegioopcao.com/,,Vitória da Conquista,-,,COC (Arco),BA,1.0,,
226,5285531182,COLEGIO OPCAO & CONHECIMENTO,http://grupoeducacionalopcao.com.br/,Karen Bustamante,Monte Alto,-,,COC (Arco),SP,1.0,,
227,5285636023,COLÉGIO OSVALDO CRUZ,https://pt-br.facebook.com/pages/category/Private-School/Col%C3%A9gio-Osvaldo-CRUZ-136536669841748/,,Tucuruí,(94) 98134-3192,,COC (Arco),PA,1.0,,
228,5285517343,COLÉGIO PIASO,https://www.colegiopiaso.com.br/,,Diadema,(11) 4077-2471,,COC (Arco),SP,1.0,,
229,5285666081,COLÉGIO PLANETA FELIZ,https://www.coc.com.br/nossas-escolas/colegio-planeta-feliz,,Tijucas,(48) 3263-2360,,COC (Arco),SC,1.0,,
230,5285518773,COLÉGIO PLUS COC,https://www.colegioplus.net/,,Barretos,(17) 3321-7575,,COC (Arco),SP,1.0,,
231,5285528545,COLÉGIO POLEGATTO,https://www.coc.com.br/nossas-escolas/colegio-polegato,,Dumont,-,,COC (Arco),SP,1.0,,
232,5285550540,COLÉGIO PORTINARI,https://www.colegioportinari.com/historia,,Lençóis Paulista,(14) 3264-6482,,COC (Arco),SP,1.0,,
233,5285614420,COLEGIO PROBO COC,https://www.coc.com.br/nossas-escolas/colegio-probo-coc,Karen Bustamante,Livramento de Nossa Senhora,-,,COC (Arco),BA,1.0,,
234,5285629509,COLÉGIO PROFA. YEDA MARIA,http://www.colegioyedamaria.com.br/,,Guarujá,(13) 3386-7390,,COC (Arco),SP,1.0,,
235,5285517346,COLÉGIO PRÓUNI,https://colegioprouni.com.br/,,Campos dos Goytacazes,(22) 2733-4104,,COC (Arco),RJ,1.0,,
236,5285636033,COLÉGIO REFERENCE,https://www.facebook.com/colegioreference/,,Laranjeiras do Sul,(42) 99921-0857,,COC (Arco),PR,1.0,,
237,5285520258,COLÉGIO RODIN,https://colegiorodin.com.br/,,Indaiatuba,(19) 3392-6008,,COC (Arco),SP,1.0,,
238,5285515704,COLÉGIO SANTA BÁRBARA - UNIDADE III,http://www.santabarbaracolegio.com.br/,,Bragança Paulista,-,,COC (Arco),SP,,,
239,5285552690,COLÉGIO SANTA ROSÁLIA,https://cocsorocaba.com.br/,,Sorocaba,(15) 3032-1111,,COC (Arco),SP,,,
240,5285515706,COLÉGIO SANTA TERESINHA,https://santateresinhacolegio.com.br/,,Formiga,(37) 3322-1366,,COC (Arco),MG,2.0,,
241,5285538216,COLÉGIO SANTA TEREZINHA,https://www.colegiostaterezinha.com.br/,,Florianópolis,(48) 3269-3032,,COC (Arco),SC,,,
242,5285533394,COLÉGIO SANTO ANTÔNIO,https://www.santoantonioinesa.com.br/,,Valparaíso de Goiás,(61) 3627-3516,,COC (Arco),GO,1.0,,
243,5285615673,COC EPITÁCIO,https://www.coc.com.br/nossas-escolas/colegio-sao-francisco-de-presidente-epitacio,Victor Hugo Carvalho Cabral dos Santos,Presidente Epitácio,-,,COC (Arco),SP,1.0,,
244,5285524196,COC PASSOS,http://cocpassos.com.br/,,Passos,-,,COC (Arco),MG,1.0,,
245,5285615669,COLÉGIO JOSÉ ROMÃO,https://pt-br.facebook.com/c.joseromao/,,Sobral,(88) 3614-2301,,COC (Arco),CE,1.0,,
246,5285522190,COLÉGIO ROSA MÍSTICA,https://www.coc.com.br/nossas-escolas/colegio-rosa-mistica,,Arapiraca,(82) 3521-4495,,COC (Arco),AL,1.0,,
247,5285614423,COLÉGIO SAGRADO CORAÇÃO DE JESUS,https://www.coc.com.br/nossas-escolas/colegio-sagrado-coracao-de-jesus,,Araguari,(34) 3242-7555,,COC (Arco),MG,,,
248,5285615670,COLÉGIO SAGRADO CORAÇÃO DE JESUS NOVO HORIZONTE,https://www.coc.com.br/nossas-escolas/colegio-sagrado-coracao-de-jesus-novo-horizonte,,Novo Horizonte,-,,COC (Arco),SP,,,
249,5285531183,COLÉGIO SANTA BÁRBARA - UNIDADE II,http://www.santabarbaracolegio.com.br/,,Bragança Paulista,(11) 4032-0833,,COC (Arco),SP,,,
250,5285536875,COLÉGIO SANTO ANTONIO DE JESUS,https://www.coc.com.br/nossas-escolas/colegio-santo-antonio-de-jesus,,Santo Antônio de Jesus,-,,COC (Arco),BA,,,
251,5284588272,COLÉGIO SÃO CARLOS,http://www.colegiosaocarlos.com.br/,,Caxias do Sul,(54) 3220-3700,,COC (Arco),RS,,,
252,5285541966,COLÉGIO SÃO DOMINGOS SÁVIO,https://www.coc.com.br/nossas-escolas/colegio-sao-domingos-savio,,Itapetininga,(15) 3537-9005,,COC (Arco),SP,,,
253,5285549008,COLÉGIO SÃO FRANCISCO,http://csfba.com.br/csf/,,Alagoinhas,(75) 3031-2495,,COC (Arco),BA,,,
254,5285536869,COLÉGIO SÃO JOÃO EVANGELISTA,https://csje.com.br/,,Itamaraju,(73) 3294-1009,,COC (Arco),BA,1.0,,
255,5285546869,COLÉGIO SÃO MATEUS,https://colegiosaomateus.com/,,Boca da Mata,(82) 3279-1372,,COC (Arco),AL,1.0,,
256,5285546867,COLÉGIO SÃO TOMAS DE AQUINO,https://www.coc.com.br/nossas-escolas/colegio-sao-tomas-de-aquino,,Viçosa,(82) 3283-1455,,COC (Arco),AL,,,
257,5285553993,COLÉGIO SER E CRESCER DE NOVA IGUAÇU,https://www.coc.com.br/nossas-escolas/colegio-ser-e-crescer-de-nova-iguacu,,Nova Iguaçu,(21) 3776-0561,,COC (Arco),RJ,1.0,,
258,5285522181,COLÉGIO SINERGIA,https://www.sinergia.edu.br/,,Navegantes,(47) 3342-9700,,COC (Arco),SC,,,
259,5285541968,COLÉGIO SINODAL PROGRESSO,https://www.sinodalprogresso.com.br/cursos-tecnicos,Karen Bustamante,Montenegro,(51) 3057-2318,,COC (Arco),RS,1.0,,
260,5285540085,COLÉGIO SOCIAL DE VALENÇA,https://www.coc.com.br/nossas-escolas/colegio-social-de-valenca,,Valença,(75) 3641-4722,,COC (Arco),BA,1.0,,
261,5285629510,COLÉGIO TOP GUN MATRIZ,https://www.facebook.com/ColegioTopGun/,,São José dos Pinhais,(41) 3096-3344,,COC (Arco),PR,,,
262,5285666087,COLÉGIO TOP GUN SÃO JOSÉ DOS PINHAIS,https://www.facebook.com/ColegioTopGun/,,São José dos Pinhais,(41) 3096-3344,,COC (Arco),PR,,,
263,5285528541,DE GRAU EM GRAU COC,https://www.coc.com.br/nossas-escolas/de-grau-em-grau-coc,,São José do Rio Pardo,-,,COC (Arco),SP,,,
264,5285629519,COC TAMBAÚ,https://www.coc.com.br/nossas-escolas/escola-arco-iris,,Tambaú,-,,COC (Arco),SP,1.0,,
265,5285517337,COLÉGIO NEC,https://www.necdocevida.com.br/,,Jardinópolis,(16) 3763-0683,,COC (Arco),SP,1.0,,
266,5285528537,COLÉGIO TRILINGUE INOVAÇÃO,https://www.colegioinovacao.com.br/novo/index.php,,Chapecó,(49) 3322-4422,,COC (Arco),SC,2.0,,
267,5285541967,COLÉGIO VALE DO ARAGUAIA,https://www.coc.com.br/nossas-escolas/colegio-vale-do-araguaia,,Vila Rica,(66) 3554-1479,,COC (Arco),MT,,,
268,5285666082,COLÉGIO VICENTINO IMACULADO CORAÇÃO DE MARIA,https://colegioincomar.com.br/,,Toledo,-,,COC (Arco),PR,1.0,,
269,5285627623,COLÉGIO VITÓRIA,https://www.coc.com.br/nossas-escolas/colegio-vitoria,Karen Bustamante,Brasília,(61) 3533-5300,,COC (Arco),DF,1.0,,
270,5285518776,COMPASSO,https://www.educamaisbrasil.com.br/escolas/colegio-compasso-catu,,Catu,(71) 3641-2020,,COC (Arco),BA,,,
271,5285615681,COOPEVI,https://www.coc.com.br/nossas-escolas/coopevi,,Vilhena,(69) 3321-1386,,COC (Arco),RO,,,
272,5285540097,CURSO PRIME,https://www.guiamais.com.br/londrina-pr/cursos-treinamentos-e-escolas-especializadas/cursos-pre-vestibulares/16139563-1/curso-prime-med,,GLEBA FAZENDA PALHANO,(43) 3025-1020,,COC (Arco),PR,1.0,,
273,5284588278,CURUMBIM COC,https://www.coc.com.br/nossas-escolas/curumbim-coc,,Avaré,(14) 3733-4291,,COC (Arco),SP,1.0,,
274,5285540098,DIOCESANO SANT'ANA,https://pt-br.facebook.com/edsmonsenhorfelix,,Santana,(77) 3484-2123,,COC (Arco),BA,,,
275,5284588279,DOM,http://esquinapentecostal.blogspot.com/2018/03/dons-de-poder-fe-curar-e-operacao-de.html,,Maravilha,-,,COC (Arco),SC,1.0,,
276,5285522189,DOMINUS,https://www.dominos.com.br/,,Recife,-,,COC (Arco),PE,,,
277,5285518781,E.E.I. MIUDINHO,https://www.coc.com.br/nossas-escolas/e-e-i-miudinho,,São Paulo,(11) 2972-7799,,COC (Arco),SP,,,
278,5285550537,EDUCANDÁRIO DE MARIA IDEALIZAR,https://www.coc.com.br/nossas-escolas/educandario-de-maria-idealizar,,Brasília,-,,COC (Arco),DF,1.0,,
279,5285548998,EDUCANDARIO IMACULADO CORACAO DE MARIA,http://escolas.educacao.ba.gov.br/node/13259,,Amélia Rodrigues,(75) 3242-1565,,COC (Arco),BA,,,
280,5285533388,EFIGÊNIA VIDIGAL COC - UNIDADE II,https://www.coc.com.br/nossas-escolas/efigenia-vidigal-coc-unidade-ii,,Belo Horizonte,(31) 3277-9146,,COC (Arco),MG,,,
281,5285615671,ENSINO ESCOLAR DOM BOSCO,https://www.dommga.com.br/,,Maringá,-,,COC (Arco),PR,,,
282,5285540087,ESCOLA ATHENAS,https://www.escolaathenas.com.br/,,Uberlândia,(34) 3227-6907,,COC (Arco),MG,1.0,,
283,5285629504,COLÉGIO CESI,https://querobolsa.com.br/escolas/colegio-de-estudos-integrados-cesi,,Manhuaçu,(33) 3332-4563,,COC (Arco),MG,1.0,,
284,5285614422,COLÉGIO CRISTÃO PLGD,https://pt-br.facebook.com/ColegioPLGD/,,Apucarana,(43) 3424-0203,,COC (Arco),PR,,,
285,5285666088,DEHON,https://www.colegiodehon.com.br/,,Tubarão,-,,COC (Arco),SC,1.0,,
286,5285550550,DIDÁTICO BENTO GONÇALVES,https://www.coc.com.br/nossas-escolas/didatico-bento-goncalves,,Bento Gonçalves,(54) 2121-5189,,COC (Arco),RS,,,
287,5285528544,DIDATICO PRE VESTIBULAR,https://pt-br.facebook.com/didaticoprevestibular,,Nova Prata,(54) 2121-5189,,COC (Arco),RS,1.0,,
288,5285615668,ESCOLA ATRIUM,https://www.guiamais.com.br/anapolis-go/escolas-e-colegios/escolas/8951853-2/escola-atrium,,JK Parque Industrial Nova Capital,(62) 3314-5702,,COC (Arco),GO,1.0,,
289,5285538213,ESCOLA ATRIUM,https://www.facebook.com/escola.atriumgo/,Karen Bustamante,Anápolis,(62) 3314-5702,,COC (Arco),GO,1.0,,
290,5285518775,ESCOLA AURORA,http://www.escolaaurora.com.br/,,Vargem Grande Paulista,(11) 4158-3028,,COC (Arco),SP,,,
291,5285533386,ESCOLA CATÃO,https://www.coc.com.br/nossas-escolas/escola-catao,,Imbituba,(48) 3255-6394,,COC (Arco),SC,1.0,,
292,5285546861,ESCOLA CENTRO DO SABER ARCO ÍRIS,https://www.coc.com.br/nossas-escolas/escola-centro-do-saber-arco-iris,,Colíder,(66) 3541-2332,,COC (Arco),MT,1.0,,
293,5285629517,ESCOLA CRISTA DE ESPERA FELIZ - ARCA DE NOE,https://www.coc.com.br/nossas-escolas/escola-crista-de-espera-feliz-arca-de-noe,,Espera Feliz,-,,COC (Arco),MG,,,
294,5285533389,ESCOLA CRISTO REI,https://www.coc.com.br/nossas-escolas/escola-cristo-rei,,Delmiro Gouveia,-,,COC (Arco),AL,,,
295,5285666080,ESCOLA ESTAÇÃO FUTURA,https://www.estacaofutura.com.br/,,Suzano,(11) 94466-1190,,COC (Arco),SP,1.0,,
296,5285534735,ESCOLA FAZ DE CONTA,http://escolafazdeconta.com.br/,,Centro,(41) 3264-5614,,COC (Arco),SP,,,
297,5285615679,ESCOLA FRANCISCANA IMACULADA CONCEIÇÃO,https://www.escolaimaculada.com/,,Dourados,(67) 3421-4741,,COC (Arco),MS,,,
298,5285538219,ESCOLA INTERATIVA,https://www.coc.com.br/nossas-escolas/escola-interativa,,Itapira,-,,COC (Arco),SP,1.0,,
299,5285515710,ESCOLA JARDIM DO EDEN,https://www.escolajardimdoeden.com/,,Anápolis,(62) 3321-4798,,COC (Arco),GO,,,
300,5285515703,ESCOLA JOÃO DE BARRO,https://www.coc.com.br/nossas-escolas/escola-joao-de-barro,,Pojuca,(71) 3645-4911,,COC (Arco),BA,,,
301,5285550543,ESCOLA JOSÉ NOGUEIRA,https://www.coc.com.br/nossas-escolas/escola-jose-nogueira,,Macaúbas,(77) 3473-1552,,COC (Arco),BA,1.0,,
302,5285515711,ESCOLA LÁPIS DE COR,https://www.coc.com.br/nossas-escolas/escola-lapis-de-cor,,Conceição do Jacuípe,(75) 3243-2708,,COC (Arco),BA,,,
303,5285520249,COLÉGIO DOM BOSCO,https://www.dommga.com.br/,,Maringá,-,,COC (Arco),PR,1.0,,
304,5285522188,COLÉGIO NOVA GERAÇÃO,https://colegiocngparanagua.com.br/,,Paranaguá,(41) 3423-2352,,COC (Arco),PR,1.0,,
305,5285515709,ESCOLA DE EDUCAÇÃO PITIGUARI,http://www.escolapitiguari.com.br/,,SOBRADINHO,(61) 99243-7442,,COC (Arco),DF,,,
306,5284588273,ESCOLA DINÂMICA,https://www.colegiodinamicojatai.com.br/,,Jataí,-,,COC (Arco),GO,1.0,,
307,5285614427,ESCOLA DOM,https://www.facebook.com/escoladomanapolis/,,Anápolis,(62) 99267-8340,,COC (Arco),GO,1.0,,
308,5285517340,ESCOLA ESQUINA DO SABER,https://www.facebook.com/EscolaEsquinadoSaber/?rf=564652903703013,,Paraíba do Sul,(24) 2263-3607,,COC (Arco),RJ,1.0,,
309,5285540101,ESCOLA MIGUEL DE CERVANTES,https://www.coc.com.br/nossas-escolas/escola-miguel-de-cervantes,,Manaus,-,,COC (Arco),AM,,,
310,5285550549,ESCOLA NOSSA SENHORA DE FÁTIMA,https://www.ensf.com.br/,,Três Rios,(24) 2252-0039,,COC (Arco),RJ,1.0,,
311,5285540083,ESCOLA PAROQUIAL NOSSA SENHORA APARECIDA,https://www.coc.com.br/nossas-escolas/escola-paroquial-nossa-senhora-aparecida,,Maracaju,(67) 3454-1177,,COC (Arco),MS,,,
312,5285629503,ESCOLA PORTAL DO SABER,https://www.coc.com.br/nossas-escolas/escola-portal-do-saber,,Itapaci,(62) 3361-2267,,COC (Arco),GO,1.0,,
313,5285518779,ESCOLA ROCHEL,https://www.coc.com.br/nossas-escolas/escola-rochel,Karen Bustamante,Ouro Fino,(35) 99573-5662,,COC (Arco),MG,1.0,,
314,5285614434,ESCOLA SABIDINHO SUPREMUS,https://pt-br.facebook.com/sabidinhosupremus/,,Nova Esperança,(44) 3252-5191,,COC (Arco),PR,1.0,,
315,5285614428,ESCOLA SAINT GEORGES,https://www.escolastg.com.br/,,Rio de Janeiro,(21) 2437-8555,,COC (Arco),RJ,1.0,,
316,5285520253,ESCOLA SANTO ÂNGELO,https://www.escolasantoangelo.com.br/,,Ponta Grossa,(42) 3028-0060,,COC (Arco),PR,1.0,,
317,5285518770,ESCOLA ZARA,https://pt-br.facebook.com/escolazara/,,Goiânia,(62) 3923-3434,,COC (Arco),GO,1.0,,
318,5285552702,ESCOLAS NILTON LINS,https://escolasniltonlins.com.br/,,Manaus,(92) 3643-2012,,COC (Arco),AM,1.0,,
319,5285518784,ESPAÇO DO SABER,https://www.coc.com.br/nossas-escolas/espaco-do-saber,,Santo Amaro da Imperatriz,(48) 3245-2512,,COC (Arco),SC,1.0,,
320,5285538229,ETL DE LINS,https://www.etl.edu.br/,,Lins,(14) 3533-3241,,COC (Arco),SP,1.0,,
321,5285515712,ÊXITO CURSOS PRÉ-VESTIBULARES,https://www.coc.com.br/nossas-escolas/exito-cursos-pre-vestibulares,,Joaçaba,(49) 3522-1212,,COC (Arco),SC,1.0,,
322,5285545159,EXPANSIVO UNIDADE QUINTAS,https://www.colegioexpansivo.com/,,Natal,(84) 3653-1063,,COC (Arco),RN,1.0,,
323,5285538225,SOCIEDADE EDUCATIVA EQUILÍBRIO,https://pt-br.facebook.com/sociedadeeducativaequilibrio,,Duartina,(14) 3282-4107,,COC (Arco),SP,1.0,,
324,5285546872,ESCOLA GAIA,https://escolagaia.com.br/,Karen Bustamante,Ubatuba,(12) 3833-9575,,COC (Arco),SP,1.0,,
325,5285666095,ESCOLA SULAMERICANA,https://escolasulamericana.com.br/,,Salvador,(71) 3374-0080,,COC (Arco),BA,1.0,,
