place_id,name,formatted_address,website,formatted_phone_number,Inep,city,qedu_url,Sistema de Ensino
ChIJNyAduKwZqwcRRyxfX5zzHqg,School Santa Catarina,"Estr. do Arraial, 2740 - Tamarineira, Recife - PE, 52051-380, Brazil",http://www.colegiosantacatarina.com.br/,(81) 3334-1160,26122154,"RECIFE
 ",http://qedu.org.br/escola/86008-colegio-santa-catarina/sobre,
ChIJzUjxMJYZqwcRv9jrjyKtTNU,School Sézamo Vila,"R. Murici, 46 - Alto do Mandu, Recife - PE, 52071-070, Brazil",,(81) 3268-8104,26140870,"RECIFE
 ",http://www.qedu.org.br/escola/89858-escola-vila-sezamo/sobre,
ChIJJ3oPV8AYqwcRGWpMGM3PFI8,Colégio e Cursos Alpha,"R. Corredor do Bpo., 90 - Boa Vista, Recife - PE, 50050-000, Brazil",,(81) 3423-5222,26187329,"CARUARU
 ",https://qedu.org.br/escola/288447-colegio-alpha/censo-escolar,
ChIJ44lcEgAZqwcRGlRhn10Aidc,Escola municipal Virgem Poderosa,"R. Leonardo Bezerra Cavalcante, 116 - Jaqueira, Recife - PE, 52060-030, Brazil",,(81) 3355-4224,26125811,"RECIFE
 ",http://qedu.org.br/escola/95806-em-virgem-poderosa/censo-escolar,
ChIJr3t4G6oZqwcR4wvO9i5W3W4,Cultura Inglesa - Casa Forte,"Av. Dezessete de Agosto, 223 - Casa Forte, Recife - PE, 52060-590, Brazil",http://www.culturainglesape.com.br/,(81) 3441-3066,26166976,"RECIFE
 ",https://www.qedu.org.br/escola/95066-colegio-casaforte/censo-escolar,Bilíngue
ChIJ71sEWAgZqwcRLcIx5RYqy9o,Wizard Recife,"Av. Dezessete de Agosto, 1248 - Casa Forte, Recife - PE, 52060-590, Brazil",http://wizardrecife.com.br/,(81) 3266-9000,, Recife ,,Bilíngue
ChIJycysq-oYqwcROcqaVoitGhQ,Adventist School of Recife,"R. Gervásio Pires, 700 - Santo Amaro, Recife - PE, 50050-070, Brazil",http://recife.educacaoadventista.org.br/,(81) 3421-4225,26121328,"RECIFE
 ",http://www.qedu.org.br/escola/86055-colegio-adventista-do-recife/sobre,
ChIJdVWdm6UZqwcR4uWtGaJN-kI,Centro de Atendimento Educacional Especializado do Recife,"Rua Conselheiro Nabuco - Casa Amarela, Recife - PE, 52171-011, Brazil",http://www.siepe.educacao.pe.gov.br/MapaCoordenadoria/detEscola.do?codUnidade=606209,(81) 3181-4701,26153688,"RECIFE
 ",http://www.qedu.org.br/escola/91435-centro-de-atendimento-educacional-especializado-do-recife-caeer/sobre,
ChIJr9gXj6cZqwcRma4aw2gN9mU,CNA,"485, Av. Dezessete de Agosto, 1961 - Casa Forte, Recife - PE, 52060-590, Brazil",https://www.cna.com.br/,(81) 3040-9583,, 1961 ,,Bilíngue
ChIJZY3EY6cZqwcRv2bUTH4E_6Y,Curso de Música Sonata,"Av. Dezessete de Agosto, 2527 - Casa Forte, Recife - PE, 52061-540, Brazil",https://escola-de-musica-recife.negocio.site/?utm_source=gmb&utm_medium=referral,(81) 4101-0730,26146690,"RECIFE
 ",http://www.qedu.org.br/escola/85515-escola-americana-do-recife/sobre,
ChIJ-VfFCqIZqwcRMn1rspahEE8,Escola De Referência Silva Jardim,"Praça do Monteiro, 2727 - Monteiro, Recife - PE, 52070-645, Brazil",,(81) 3268-5283,26125781,"RECIFE
 ",http://www.qedu.org.br/escola/85531-erem-silva-ji/censo-escolar,
