place_id,name,formatted_address,website,formatted_phone_number,Inep,city,qedu_url,Sistema de Ensino,Escola é Bilíngue?,Comunidade que a escola pertence
ChIJjV2sAAxKzJQRMB-S7jhJBdc,Editora Poliedro,"Av. Dr. Nelson d'Ávila, 811 - Jardim Sao Dimas, São José dos Campos - SP, 12245-030, Brazil",http://www.sistemapoliedro.com.br/,(12) 3924-1616,35175572,"SÃO JOSÉ DOS CAMPOS
 ",https://www.qedu.org.br/escola/200123-colegio-poliedro/censo-escolar,Poliedro,,
